user_id,item_id
11215,"2140,12665,4929,8505,7120,1290,8053,10792,4576,7578,4213,11902,11791,10322,1554,3697,6892,2379,4782,12664,3764,9646,5926,3061,9072,2291,8021,2988,3696,11969"
11219,"12497,4413,9938,10663,7120,4036,2916,1132,13314,2957,7784,4798,11282,7197,8707,13296,11812,2395,4322,4219,1244,7305,11869,7053,2994,6811,7000,2451,8459,7745"
11243,"2199,9877,8562,1180,331,13024,6804,8593,12401,3811,4277,11751,8281,1631,11064,3323,12599,6111,6962,335,3840,10507,11088,12894,6928,638,10326,244,808,10846"
11253,"10326,10039,4413,1996,11282,10916,4946,4798,5999,7707,7138,8929,12340,12040,860,791,5497,7972,7392,12404,3031,7452,6373,4461,1294,8445,8657,10868,8446,11010"
11261,"10663,1290,789,7120,2140,6243,4929,1400,10712,13296,8922,12497,10322,9671,89,8567,11884,9488,1328,9405,13191,3032,2957,1851,11088,8505,5142,6418,2916,2321"
11280,"1290,7120,2140,10326,12497,296,1977,10607,4576,4929,10663,2957,4277,7745,8446,789,7344,5135,4174,3458,6097,854,4036,6126,769,9848,402,8205,13270,9938"
11285,"11282,5999,3870,11190,7010,10326,12784,12606,784,7708,3251,11751,12404,12474,6962,9485,13196,726,10462,13347,10262,2199,5497,11229,3877,4988,851,12817,2869,4039"
11309,"4388,4798,458,9449,2559,1747,12869,6391,2722,7404,5422,3487,2149,4299,6412,9155,6028,4698,12090,13143,1085,2829,1255,6925,1210,6625,12806,8616,10434,12761"
11312,"6971,1287,6610,1290,13346,491,5999,1084,2916,12082,8632,9834,10124,4101,8452,5016,3085,9580,786,12051,6141,6697,5915,11630,6494,2855,3247,3799,7928,8514"
11314,"5303,789,3620,9799,8421,8235,10340,10916,7558,8703,1776,6134,7590,6022,4499,12990,331,5135,7197,851,2885,2771,1400,12858,8586,13309,968,823,3,9942"
11325,"1290,10663,7120,2916,4929,6971,4036,296,2343,8161,6293,3487,10835,810,10687,9448,8205,1244,2291,7662,4851,5135,5303,12274,11474,3293,1589,4163,1556,1073"
11327,"609,10791,9306,8472,4413,7623,5022,544,1319,10644,4767,4262,1153,5881,4036,12497,2291,13114,3028,7529,6608,5507,1724,7745,11282,7364,5288,5199,11120,10386"
11359,"1634,2238,12167,820,6665,9938,10340,5757,5538,11117,6819,680,12448,5381,6588,2885,1187,5642,1870,10241,8590,8778,9668,10607,8928,9560,12294,560,718,889"
11366,"13296,4101,8562,1598,1977,11521,6031,3115,12622,6788,4321,10840,1244,8333,5124,12120,4043,11282,1634,2038,9971,6968,12944,11295,9637,4189,2370,5610,4726,11000"
11368,"5303,6220,789,6971,3515,5124,12995,9405,7723,9744,1912,4698,6418,12757,4262,12694,4277,5532,10739,9962,1634,8359,4413,9549,11384,7489,921,13104,7707,10778"
11371,"6971,5303,6166,11784,9799,4525,4789,609,12050,10608,11475,5552,3103,12928,1662,1695,11405,11236,2364,11344,2286,6354,11749,1747,11984,7092,275,6388,152,7389"
11376,"10326,345,8820,9938,5292,5524,4452,5199,6665,8561,1996,9604,9580,5532,11282,5124,132,4101,10735,7712,11311,8923,4798,12665,6270,4947,5549,5999,559,2671"
11377,"1634,286,1856,7417,9072,31,12757,9637,10889,1746,10241,6060,10778,4965,7733,6319,11939,2808,128,9730,1132,11171,9990,1394,9229,962,11726,12716,12967,2365"
11383,"12474,11772,11384,8593,8161,2645,7637,13355,3355,1776,12497,13160,517,7417,5964,4387,4053,1010,4223,1679,9,4626,7757,8399,8567,9744,9229,9942,6418,447"
11416,"1290,789,7120,10663,13309,5135,9072,5303,6243,5142,4111,2140,6146,1467,8399,10241,11528,7558,1938,10725,8922,2218,4929,2293,7109,10322,6515,2291,8165,5233"
11444,"5135,789,2140,5199,5422,2199,9511,1290,7120,594,12990,11517,6412,11222,5822,9245,11997,519,9234,4145,9880,1271,4576,3697,6751,10607,2228,2985,1803,9115"
11445,"4798,4101,7417,3799,10581,1220,1526,9729,7808,9098,84,1747,4946,5538,9339,4692,1255,10137,12403,2789,11336,31,6925,1725,5819,5597,2489,8421,8616,12294"
11448,"5303,4101,331,8421,6610,7856,10326,31,9968,6357,8371,4277,9729,1746,3438,2238,11540,5966,1514,11171,544,9700,7175,3172,3766,9465,6107,8355,5715,11292"
11469,"8922,10566,9484,1696,8288,12665,13191,1634,11822,2910,9699,3344,5199,6383,1868,8821,2862,12555,7914,5422,11282,11774,1583,10153,5999,9456,7391,8274,1100,7138"
11487,"2218,7120,4929,6243,10663,2916,5573,5135,9962,789,2291,6515,11298,10336,5819,2988,9072,5214,8567,10674,8053,12497,4413,12201,8505,11775,1554,6159,10389,10074"
11492,"13296,4413,9962,7120,11784,1290,10336,4525,9866,10241,220,6209,9188,11088,11775,5353,6892,854,12070,110,9369,7655,10488,1996,5199,823,4267,5866,11475,3487"
11503,"1977,11384,4664,9164,2990,2670,13367,2789,11363,848,8865,4262,1478,11569,6294,4111,1686,2874,10999,4043,10982,6770,7867,7864,3040,13258,7290,7994,6271,5558"
11504,"1290,5135,4576,3697,6243,10663,10607,10138,4101,2140,2218,9962,9295,12758,4798,4929,12030,10429,2228,9746,13309,4664,7120,10530,519,12943,13101,6773,6971,6646"
11515,"9799,3697,12990,83,6243,7578,6515,5135,4414,10394,2899,1225,12474,9865,2834,789,4499,8922,7594,8123,882,3264,11923,11312,4272,166,12389,8258,4642,7653"
11547,"1634,8922,9971,8413,4101,2808,820,5647,12757,3198,4688,6260,2499,2220,5610,3909,479,240,8235,2164,5359,8483,3274,886,9744,783,9799,11956,8035,11413"
11552,"345,5199,8098,10712,3950,12665,9668,7832,3112,11784,12070,6926,11843,12030,4266,840,11705,7558,11282,10389,10798,5239,1408,5721,1845,12341,13050,4317,6159,220"
11567,"2218,10340,13101,4036,8205,4777,877,12758,11775,5999,1100,4865,7784,2789,2808,621,3478,6312,12497,313,10241,6061,5819,11890,10244,2989,10858,1230,8126,4953"
11581,"820,10607,9799,3909,11227,12806,5381,3321,6302,7103,12251,8321,8505,7971,11289,8922,5422,3978,12463,3767,11246,5091,10362,7001,9690,266,12389,11969,7020,7374"
11589,"1290,7120,10663,2218,4929,6243,2291,12497,9295,13309,5135,789,3697,4777,2140,4798,2916,4664,2988,1887,5810,8567,6787,12758,4540,7503,11797,4413,1556,642"
11591,"5135,789,10607,9962,10326,6220,8922,9799,12030,4576,3697,83,5303,9405,6418,4929,12990,12118,12857,769,2058,7734,4277,4947,8635,12606,6456,10663,1466,12559"
11595,"5303,9799,12404,3870,5555,7784,7676,8685,8828,7256,6166,385,10340,7707,8335,11115,13280,877,1634,9340,11291,11403,4052,6026,5672,6061,5685,11364,6370,12992"
11604,"1290,7120,9799,789,4929,5135,10663,9786,9684,12030,6962,3218,1841,12745,3625,4685,2380,8759,2885,11626,12321,12366,6563,9980,11393,5884,8452,13381,8919,12738"
11608,"6971,5135,4929,9962,4576,5303,10326,1290,3697,7120,1244,10674,6243,13101,4277,12990,2916,10607,6283,13346,6220,11626,9448,10506,5999,6589,12729,6515,1448,12606"
11627,"789,6971,5135,9799,8445,2728,12665,13004,4273,5022,5854,9438,505,1100,4361,1356,3796,3815,10687,12291,5819,544,2118,9126,2217,5422,10126,13289,2299,8691"
11646,"1220,5303,9602,11282,6191,152,6354,6220,1180,7723,5549,12026,10568,9729,10072,1912,12928,2038,8606,6489,11475,6670,499,6925,13235,4457,13365,12363,6971,4054"
11647,"2140,10326,10916,9668,2769,8562,7715,8205,12665,1634,8590,4163,5292,6588,1532,860,1286,2957,6283,11508,7024,13024,7138,4602,7515,9580,12775,8040,1558,10546"
11675,"2140,5199,1598,11775,521,8562,6971,12021,1421,3443,10473,8367,2499,13101,6141,11740,5844,4177,7439,6788,1755,719,94,4704,2218,7457,5302,7715,7655,10507"
11676,"12497,1598,4322,2218,4973,1100,2506,1437,2882,13024,10340,1952,244,10712,10978,7374,12837,12665,3235,5629,13433,2444,1947,1978,4035,2990,2185,4332,538,3687"
11696,"5999,8452,1180,12026,8161,638,6529,2882,2990,6962,7672,9602,538,1299,7290,204,168,5137,4054,9348,10692,523,13245,1977,8421,12723,5821,6246,1598,11282"
11700,"2199,11540,9942,10507,11806,851,2220,4111,3443,11292,1427,357,11115,10869,5751,8586,12404,5483,1654,3779,2286,8452,7558,3539,848,13348,802,969,4221,11341"
11722,"2218,12026,13101,8922,8235,789,2392,6971,4777,5914,7503,10097,4598,2548,2514,4199,4036,3031,1100,12497,11377,1912,13346,9405,10835,9110,266,5165,8126,5019"
11754,"1290,7120,5135,9799,10322,10663,12662,12030,10437,4576,12133,9072,12278,6971,789,3779,13238,1378,11384,7707,5421,5810,11588,4756,1872,12186,2899,11723,9866,12423"
11757,"2218,5303,331,4811,8922,4725,1558,3950,5124,3866,12857,10473,3241,2536,3886,1281,1871,7707,9800,11540,8335,10841,2164,3006,12714,6962,12630,3196,13058,7374"
11767,"789,9799,6971,5303,9962,8235,9580,3833,4436,12026,7723,6243,4163,11491,12680,6515,2990,2140,5135,4679,9081,10338,6089,2264,8472,4389,9441,6418,3115,5497"
11773,"4007,5610,6982,228,11528,345,9522,5608,4297,8561,4053,3296,2218,10721,11282,12104,10507,1634,13155,6971,1439,10684,7894,4949,10434,4223,6437,11088,121,3401"
11777,"11384,3870,12474,13058,4117,4111,6962,12857,1180,2015,851,168,789,13191,8759,10262,1495,3251,11143,5884,12672,2199,4840,2453,2089,3239,13196,10684,1664,560"
11778,"1634,9730,8590,714,4413,11918,13381,4053,5303,13257,4229,9072,4101,4756,6107,1766,13358,479,9229,5549,13362,11289,3854,2220,8254,785,5046,9223,4689,4459"
11788,"5303,5135,789,9799,1634,12404,9942,9962,6811,6166,11364,4816,10340,6846,8472,7287,2114,12504,6220,544,4052,13309,6746,2774,1750,4285,7531,9684,2260,3870"
11790,"7120,3697,1290,4929,5135,4576,9962,6243,789,6971,10336,12497,11775,10663,13309,31,7578,7955,1576,10163,10361,12061,11992,10607,296,220,188,5303,11384,9085"
11811,"1290,7120,4929,789,9962,5135,10663,9799,12497,6971,3697,2380,5303,9295,13309,10674,296,4576,11298,8567,6515,4777,13185,1244,3796,2916,6003,4162,8707,3091"
11837,"2140,1634,789,10264,8505,2199,12606,13027,3878,7063,12665,2916,2379,3296,8718,11716,2380,7637,9473,7289,7666,13171,8520,9804,7898,7829,1453,13022,841,3461"
11859,"6971,5135,789,1996,8472,3453,8589,10737,9126,1746,825,646,9866,7878,10644,2238,1100,5467,1378,10607,6963,9417,7506,10346,10834,4576,10340,1408,9398,4673"
11865,"1290,2291,2199,13101,4929,10663,851,5946,2808,4101,3071,11619,3111,13310,7567,8355,8161,4224,2870,9164,331,350,6919,11396,7909,2370,12813,3998,3962,10674"
11867,"1290,10663,4929,789,2220,7063,9295,9837,2140,7471,411,4229,7343,6326,274,11884,7439,6725,11381,5938,6243,9962,10562,2038,8342,1583,10393,4387,6474,11568"
11871,"5303,789,1634,6971,10663,9405,2567,362,4974,7063,924,5135,12809,3207,5090,8472,9962,2058,12995,12026,530,13101,2885,7299,4153,4111,11784,7529,6032,10661"
11879,"10663,7120,6243,8567,9962,2916,789,12497,10648,4387,2140,4576,2380,8235,8421,296,5573,1912,1400,1466,8355,11540,13101,5835,8021,9837,5135,3171,89,4777"
11880,"5135,789,6243,1228,5810,3539,6166,423,6811,2444,7623,3697,2260,6019,1750,5485,12030,61,12680,3364,9180,6693,4261,13309,8805,11019,2075,12182,9960,11840"
11908,"10663,4929,5573,9962,6283,6166,789,12156,6885,6515,7,6243,5790,5191,13296,11540,2285,11423,2899,2218,12944,11475,4955,4870,10138,10216,530,5306,3766,5025"
11912,"12665,8562,1400,6302,2228,1286,820,8505,11969,8274,6588,9888,8205,5292,345,10607,9405,2547,13114,4741,11651,1017,6444,8483,7802,7063,3840,7001,9693,5914"
11925,"6971,2218,8922,9668,1299,10963,2158,2020,6166,7835,3241,8343,1921,7460,1634,7341,10507,7343,9340,10300,519,11818,11993,2140,2013,10409,11672,6379,7329,13114"
11933,"2218,10241,4413,2931,12497,9201,820,7849,10496,4798,6811,7784,11282,6422,4181,1656,3198,6625,3725,5381,3344,2275,10434,3670,8053,861,4332,10712,2149,11942"
11945,"789,5303,7723,1290,851,6971,454,1223,8048,5135,10241,1065,5282,9729,10434,167,1634,560,4101,10736,12809,12455,2808,12813,736,4345,3415,8472,7492,4822"
11948,"8922,2218,12331,4413,1210,9942,7705,3539,4777,9132,12026,10426,13114,8221,7637,1851,13257,3027,7324,5609,12311,4780,9565,10374,6148,961,11542,2895,837,2286"
11952,"4798,12497,4101,12026,2467,9295,4448,4929,1779,9190,1769,9306,1514,11104,11203,844,3488,6610,11775,11992,11289,4777,7856,4387,6107,5837,13115,9580,8421,4173"
11957,"789,5875,9799,6322,13296,9837,85,823,11475,7308,9470,11528,1662,7637,6982,2220,9178,9962,152,517,4551,4065,10262,5467,4604,8627,10733,5976,2740,12030"
11959,"12497,5819,4798,4777,5422,4315,4391,1290,5298,2140,5610,4199,1210,10663,8022,12240,2767,6638,10451,1085,1583,9306,9072,12116,3246,9405,11106,4929,9490,2506"
11967,"10326,1244,2140,10137,10674,6578,296,4430,5485,9369,2870,6858,10770,10607,5199,997,1779,3816,12897,3641,2916,11993,8053,9423,8300,9651,6152,12028,11775,11230"
11969,"9799,6971,8318,3833,4266,10963,9587,9347,10067,2158,7653,564,2670,2688,2020,3112,11569,2343,9668,1841,3214,6311,11100,4306,11893,5875,6090,7518,10106,10808"
11970,"2140,8922,10434,10663,5422,7547,13114,4448,4777,244,9306,9515,9405,7715,8342,5610,11751,13101,1277,5387,2808,589,4935,10464,1210,12529,7590,13315,11775,11900"
11975,"10663,1290,4929,6220,10322,4798,5135,9072,2916,10897,6326,7120,789,11918,2469,9231,11289,1766,1218,12404,6846,4576,714,3766,10451,247,4816,4413,1286,11508"
11995,"1290,9837,1912,789,13296,6220,9962,4576,7833,5875,1044,7839,4083,7383,4551,12758,11915,4613,5489,9866,2841,5620,4595,11026,4929,7978,1863,5573,12122,1636"
12002,"1290,5303,6610,13309,7120,8421,4974,3055,331,10607,6243,10663,1776,10429,2312,8254,544,5135,6625,2912,3875,9962,12389,13235,9007,9746,7817,10217,3697,13170"
12022,"6971,5303,1634,491,10736,5549,12455,11292,6166,3085,9580,6283,3173,10082,1397,9564,12990,3515,217,6191,6697,7653,4360,2238,383,9363,4525,11956,477,9867"
12032,"6971,3088,5999,12665,7138,5485,10462,2218,3296,1437,1598,5926,5938,13322,5920,11282,5497,8567,2748,12698,7389,2618,1554,3070,12152,8053,13112,350,2928,2862"
12036,"8922,5135,9866,12030,1378,10336,2218,8235,9962,10963,12531,7120,9799,2158,10147,2343,8590,789,7856,3143,7590,12990,1323,4811,13309,6573,11084,7184,9347,10837"
12066,"9942,3071,6588,4602,6220,4167,3539,85,12421,1872,10916,9846,11384,10326,8483,2343,13346,13073,5426,185,8562,7637,11772,1790,4604,9693,3524,11827,3229,2299"
12077,"5819,4798,646,2395,7053,4262,8452,5966,1912,1769,1977,4413,7606,2799,4036,2903,1085,11403,7364,12225,10581,5524,3624,8865,10629,13346,1067,452,12700,2990"
12078,"5999,11405,2062,4277,4315,6971,8828,6166,7213,8454,11749,7687,6962,680,331,1286,13112,1281,12932,4717,12632,10507,11113,10982,6137,4163,12408,6141,1200,12550"
12084,"12665,7138,7471,11106,13024,9098,5102,2671,1554,10546,965,237,12662,2862,9671,12678,708,11968,5485,12725,3060,2736,8445,12518,1180,7010,1697,13296,9072,10187"
12089,"4929,7063,789,7558,10663,11540,12030,4387,13310,8922,12369,7637,1400,1558,2228,1542,7830,3306,3539,111,5545,9693,4206,8916,13097,7898,274,1923,12571,2083"
12106,"6971,5303,8922,331,11630,6610,3515,5025,2286,4229,8288,13324,8124,11405,6395,10147,12632,10736,3313,11984,38,5806,8217,5131,6494,4329,12990,4221,2774,12104"
12107,"789,5303,8472,4413,2218,12026,11843,5135,6971,3515,11994,3922,454,2291,12104,9580,4101,8359,10712,10674,6089,5969,544,2519,2071,4877,5881,5022,2762,1437"
12111,"6971,5819,8090,6667,10336,8359,12104,11770,11891,3515,145,6638,12435,95,4266,9668,2188,11638,3055,2384,7065,2343,12331,2152,5966,6391,11931,9017,8230,4664"
12131,"6971,5303,12857,2140,2218,331,4101,275,8810,228,2238,4679,6166,5199,7679,4430,9771,5060,1812,7439,149,4904,8192,2850,9968,7562,443,4947,6011,2357"
12139,"6971,2238,11784,2291,3562,12030,1776,7462,6322,851,5545,4101,1223,9005,717,12294,1747,3055,11119,1713,5403,8235,9049,823,6861,7983,9957,2885,13235,1996"
12141,"1290,6971,4277,1244,7120,2286,8254,4929,8567,2644,2916,7383,331,5303,11784,6610,296,10997,12028,6433,6020,7167,10137,11775,10663,1180,3070,4177,93,13309"
12144,"1290,7120,5135,10663,4929,12497,6243,4413,8567,2218,9866,11298,9306,13309,4777,10648,3697,8922,10712,12026,7817,2140,3550,1241,12637,3989,12474,3515,3950,9072"
12150,"1634,9799,8590,8421,5303,5555,2108,8254,2380,8699,6220,1244,4413,9398,714,13362,9880,9361,9779,1299,9804,4946,12525,11604,11927,1776,2124,13306,11299,4539"
12151,"1290,7120,4929,10663,6243,9962,8567,2916,12497,4277,1244,5303,10648,1776,4974,12990,5135,789,4576,6610,12793,296,8590,11117,331,10137,8714,10607,4413,13381"
12162,"2140,9668,7120,12857,2218,6588,13101,2957,8035,10663,6962,12811,2020,2238,4163,9234,5915,6194,8590,13370,6166,1558,355,8653,5859,7024,6576,4315,9671,6719"
12170,"4277,12030,789,4929,6220,9671,8562,2380,1290,7471,9837,8575,3539,7120,1409,522,10326,2885,6270,9328,4947,11748,4111,13367,10663,12081,124,7734,12559,11840"
12182,"6220,12606,7064,7578,9693,5999,13346,12030,7489,3565,3950,10916,7590,6280,8922,1323,1640,8235,8127,4037,7878,7707,337,1776,8161,811,6166,9132,12990,8483"
12185,"10326,13101,10137,2199,1244,6166,10607,8562,2238,350,5573,1558,1764,6638,4097,10341,2784,6115,2957,6874,8205,10389,10792,12541,997,4184,2808,1400,10674,1779"
12191,"1290,6610,9962,4929,7120,8235,10648,5573,12026,4266,5008,6395,4262,9164,3532,4914,4664,6971,4576,3206,2238,5966,7175,9866,1006,5915,9580,10137,4277,1912"
12197,"6220,2218,9962,13296,3112,1220,12026,4366,2185,12426,10480,2899,4256,10138,9602,12308,3631,12869,12030,9739,789,1426,1478,6971,10429,2403,10154,12094,517,5987"
12204,"10326,6515,7010,4915,9877,12599,5199,2380,11024,11609,7392,11968,9948,6962,1583,4117,4075,4853,3870,1256,1180,2140,2459,12016,7894,2793,445,9460,860,11282"
12229,"5819,10326,12665,1769,2140,11939,11609,452,61,296,4576,2228,4028,9382,646,11726,13004,8205,6578,7537,2883,5799,1977,3012,1305,1356,3458,4430,7635,6756"
12231,"7374,820,13362,8561,12665,5060,766,8590,715,8673,1747,3292,3764,9799,13358,10434,3770,237,680,1634,5073,10739,6205,9223,9540,4741,3235,11367,2238,3606"
12234,"4387,10336,7120,4929,3515,9962,13249,2158,13309,7637,681,2218,4583,7751,3766,627,4664,13114,10300,4200,12430,567,7304,5199,6402,558,5931,12458,2286,4177"
12238,"8590,13101,2238,8205,6166,12680,10241,7590,10607,10463,1978,8302,820,7715,6060,9067,1400,11726,4465,7369,6971,2789,9937,6809,13328,10326,7197,6610,5885,2391"
12242,"6971,2218,2291,13101,10389,11784,9405,6166,4101,1996,2391,5303,4047,10496,8616,9733,6919,5866,10429,9831,10241,5981,3871,8048,2149,5272,7752,6445,13211,1291"
12260,"10434,5999,10566,1779,12665,2218,8421,5819,1978,3532,2870,6433,4315,9115,9409,4448,4731,7138,840,6041,1868,2958,891,12104,13134,10340,1933,5946,1084,4777"
12262,"6971,9799,1634,6220,9942,12757,7637,4411,11939,457,8271,2929,2771,12601,8252,962,4265,8703,10231,1746,268,7462,7892,11384,4675,68,7064,1220,1726,1872"
12281,"1290,6971,4929,9962,2916,7120,10663,11626,6243,13309,5303,3697,5135,6220,6166,8567,13101,9454,1244,12944,1269,8922,11630,5573,9405,9101,7063,6456,3515,4576"
12289,"1290,10663,4929,7120,2916,4315,10644,12497,8053,5135,7063,5999,10566,2140,8567,9306,12758,5104,3088,10530,8205,296,4576,2380,13098,13101,4036,4753,10336,8653"
12306,"4101,2218,12665,12758,4322,2990,4798,2140,9306,9496,9771,3910,5819,4430,3012,1556,10674,7955,11121,9511,12497,12414,1683,12369,2420,3372,1977,5959,7157,4921"
12326,"5135,2218,9799,12030,5497,2360,4921,220,8053,12758,10336,10712,3115,423,7138,6515,5303,8445,11884,1651,9771,2140,9511,11044,5413,12665,12703,11520,8758,7731"
12337,"1290,2199,12632,8205,13185,1244,6166,5071,4225,6751,3722,6071,6141,2492,10663,6388,2499,3313,10076,10137,1286,3791,10507,8521,2625,2413,8355,364,7329,61"
12355,"2218,5303,4101,1996,10241,5413,4413,10255,228,5907,8421,7558,11924,9443,10082,4127,13257,7264,11784,2220,789,8472,6971,8371,13385,6306,12914,4723,4924,5065"
12371,"8421,4413,12497,10663,9938,9405,12026,2969,12030,9604,345,12133,13374,11289,4798,4387,4828,8254,7964,11795,10918,7480,1776,769,5124,12561,8590,10437,9750,5927"
12372,"9962,789,5135,6971,5303,13309,8922,9866,10336,9937,8402,6960,11403,9799,2218,976,11024,837,3515,12855,8235,4161,10097,5468,1378,11921,4664,3989,7817,12330"
12373,"1220,10568,2976,9881,6638,9587,13110,1904,4266,8708,3068,9098,4963,11528,243,6971,13235,11289,9794,6050,12869,9931,8832,2344,1595,6166,2203,3800,13067,2670"
12390,"4929,7120,10663,6243,2916,12497,8567,2380,4413,4387,11088,10712,9072,10648,789,11969,6962,2140,8593,2291,2671,7331,62,8649,3419,4841,296,9744,6811,9124"
12405,"7120,5999,7707,6962,9799,2957,6843,1100,1408,10999,3717,4576,8336,4387,9612,9668,4966,7578,11102,11495,1726,8205,12321,7130,7374,4482,13297,12497,3788,2822"
12407,"9962,12497,9799,2140,789,4929,2380,11289,5135,1132,1244,10663,785,6515,5573,6283,6942,11298,11282,10213,3697,4679,4413,6243,9072,8590,7849,2712,10607,11751"
12408,"4101,2140,7723,8421,9938,1977,1856,2343,1558,128,1500,4519,5760,2169,2453,3643,11020,7710,576,9646,3112,11143,6369,559,769,3356,9733,7832,11467,2063"
12419,"1634,12030,13138,785,2885,11282,8699,8254,8700,2380,9504,4734,8421,10834,5532,1408,7968,10869,9781,1298,10735,7463,2767,9319,10786,5642,949,9867,7283,4805"
12423,"1290,4929,7120,13235,6610,12497,4798,1012,10663,2670,7867,4974,13367,12738,8254,1942,3154,2203,3992,7486,12425,464,12745,1909,1302,293,3055,2767,8656,665"
12426,"5999,2789,331,10340,10916,8402,2882,1390,1776,4811,8205,6302,10336,11024,7590,7197,992,1017,1978,13072,2449,9560,8466,7672,6588,11515,5587,10787,8167,1529"
12452,"331,8714,8590,5303,560,7157,9938,1021,3290,2380,12668,10326,8217,3356,13201,2157,7027,2882,844,13394,9886,2140,12341,12104,11020,9860,2158,9875,5549,9490"
12480,"2140,4101,7856,9886,9971,9580,5835,5999,3447,10566,3778,2199,8922,10963,3744,3432,3514,10147,4163,8021,2007,7391,6586,8041,9515,1719,5610,9998,7971,4388"
12530,"851,2199,4101,2220,10241,5999,5303,6166,1314,4256,6330,6312,2736,13257,12758,8668,3799,10869,13101,1524,1427,12441,2789,9580,7369,9496,7197,5476,10704,8590"
12546,"1290,7120,789,9962,5303,10663,5135,6971,4929,4413,2218,6243,8567,1996,11282,2862,4777,9799,13296,12026,4277,3515,12497,1590,3055,2286,11784,3787,11495,5022"
12556,"1290,10663,7120,4163,10607,4576,12665,7707,9971,7578,13101,5999,2957,8590,7197,6260,8413,8053,5229,9662,11902,9810,2337,13096,8607,3088,9771,2736,9671,1977"
12573,"2140,10326,2916,4929,491,6515,2380,9580,1320,9454,2799,4413,8427,7637,3247,1927,4576,9635,8343,4602,8021,296,615,4028,5731,2537,3512,8525,9072,11114"
12592,"5999,3122,708,7715,11871,304,12835,10000,5819,4315,1299,9668,3060,7024,7706,962,2769,6962,11452,330,4163,8505,6638,6032,4464,1582,8053,5555,8590,2599"
12596,"6971,13101,2291,9983,5485,10663,2870,10982,2199,4620,7517,12030,9671,8018,3352,12152,12329,5999,12665,92,12700,5819,12857,8146,5932,12906,12140,2602,12277,2247"
12599,"9295,12030,4640,10345,7503,5411,4798,9170,11935,11775,5810,5433,2990,4002,9957,3341,4646,4664,703,2555,11993,2789,5485,6697,10097,209,4170,12758,8667,12711"
12615,"9937,1082,3909,8205,3737,9799,5303,11227,6892,5835,4865,13346,3162,4499,9942,10729,9627,3247,12359,11394,642,8703,8590,1746,8708,8911,1100,12788,11458,9073"
12618,"9962,789,7578,5135,3697,5313,7010,1100,7471,9866,313,10336,10755,5422,12665,11566,6333,2380,11789,8922,11314,9837,4693,7327,8402,6625,12190,7404,7712,12990"
12624,"8421,13362,2140,4679,8247,7471,725,12990,2220,3791,5319,411,5635,7832,5549,4229,4377,12817,7489,7348,10233,12480,12013,5292,9650,12757,11126,9504,11282,5676"
12638,"1290,2218,2140,7120,10663,4777,4413,5610,9405,331,8567,7817,6971,6437,8922,13296,7532,9866,5867,4053,12331,2207,8434,2965,12497,2758,5907,244,3106,8235"
12641,"5303,2671,7637,1290,1104,10834,11215,6971,6437,11789,7712,11749,9405,3947,10644,353,3103,12928,8794,6220,6354,9837,7723,9648,9707,6735,8486,3218,4623,345"
12644,"10607,1598,9799,3909,8235,6418,2990,11289,6618,12394,4798,13005,2140,5422,9962,8815,4576,12525,716,3641,1769,3862,3766,1244,4036,2185,12497,2957,3982,4063"
12649,"5303,1290,7867,2140,7120,2218,9799,1977,1556,7679,1244,6112,10137,11384,3115,3591,168,12703,6900,976,12857,7157,12946,3228,296,4625,1996,6638,9423,2588"
12654,"12497,4413,4929,2380,11289,8590,9405,6220,1220,11298,7120,12622,9306,9490,1747,2734,9101,12104,1726,4354,10140,9918,7142,3446,10437,6382,3115,5250,2489,8254"
12658,"9668,11289,1634,9799,4436,2020,12869,150,1788,5137,12857,9072,12806,6962,9881,7189,5422,1540,8277,13411,385,11508,9282,6638,8035,3659,7058,4093,3957,10059"
12659,"7120,10663,4929,6243,12497,2916,8567,5135,6971,789,2140,9962,1244,5303,3697,10607,4277,13185,13309,11384,2218,8590,13101,8205,3781,2483,11196,1400,10137,810"
12666,"2140,4929,7120,1290,769,10663,12030,7856,3770,296,2380,8421,1796,4790,13211,4654,6311,1906,9115,4947,9938,3888,10648,8845,4101,1629,3214,7839,3925,6719"
12669,"6971,560,9799,7637,12030,11540,11326,2885,5339,10758,1556,9942,9101,2260,477,821,5149,8703,4101,277,851,8452,2993,12765,7558,10776,150,7498,7005,393"
12674,"5303,789,7120,1290,4262,10340,4277,9799,5135,12497,6925,9859,2990,10326,8714,5022,10259,7306,6271,7867,168,7745,11630,10474,4576,13182,10791,11292,6107,12385"
12688,"5999,6971,2218,2140,8205,9668,3717,8590,95,12665,7024,7138,5292,12725,1996,2270,10674,3085,11871,6283,11295,12418,4695,5199,5420,5119,1634,2238,7032,8161"
12694,"8922,5303,9405,2567,3515,8699,1634,1662,12928,1696,5532,1821,2862,8851,4946,237,12225,3766,499,11285,10546,10725,1259,9349,5525,10568,3218,12566,8235,7529"
12709,"6971,7637,5545,2291,3770,4315,825,3401,8459,10434,6733,3244,8165,7462,2238,94,5199,4223,10684,9831,4007,8747,11726,217,1104,8134,5022,8884,2617,2748"
12712,"6971,8235,8922,6026,4777,1912,5557,9003,8111,3308,9503,2220,7637,8221,5545,2140,6641,1821,5142,1640,2842,1319,13114,13097,12903,2643,11198,6194,12030,10138"
