user_id,item_id
10742,"2218,6220,5545,2343,9072,7707,4277,10326,8562,2140,3870,9942,1978,10835,3428,5532,13110,9455,1017,13296,1210,5303,4679,9341,350,4602,810,5199,3950,12990"
10744,"2218,6220,2140,10326,5303,4277,8562,5545,9072,8421,6971,13296,12990,7063,4798,7707,1978,9942,7138,4679,8590,3870,3950,2343,220,11384,11000,13346,811,5999"
10747,"6220,2343,4277,5545,2218,11969,13296,9072,544,7707,1978,12665,1210,10835,9942,5303,8590,2140,5532,1017,9341,1290,10326,8421,5199,5485,4117,350,9600,9938"
10769,"2140,4277,2218,5303,6971,6220,12990,8421,10326,5999,2343,8562,9072,13296,7063,5545,4679,8590,7138,4117,1290,4798,7723,10916,9580,11843,5532,9455,4865,2789"
10795,"2218,6220,5303,2140,4277,10326,8421,5545,9072,12990,8562,6971,13296,2343,4798,1978,7063,7707,10835,5999,5532,3950,7138,11384,8590,4679,3870,5199,13346,10916"
10817,"1290,7120,10607,9962,789,5135,11298,10674,4163,2957,11024,4664,6610,4216,296,9295,1851,13309,4576,83,11775,10389,10648,3539,3697,4036,10336,2916,1779,6811"
10819,"6220,2140,2218,5303,4277,6971,10326,2343,8421,13296,9072,5545,8590,12990,10835,8562,5999,4798,5532,7707,1978,7138,8235,331,4117,1290,7063,11384,2380,5199"
10828,"6220,4277,2218,13296,5303,2343,2140,5545,9072,8590,8421,7707,10326,6971,10835,11969,544,1978,1290,12990,5485,8562,5199,12665,5532,4117,1017,1210,4798,331"
10860,"2218,6220,5545,4277,9072,1978,7707,5303,13296,2140,10326,8562,9942,2343,1210,3870,9341,8421,1017,12990,350,13110,4679,3428,12404,10835,5199,5532,811,5485"
10868,"10607,10674,1290,4664,11024,11298,7679,6610,4576,4216,4163,9732,11775,10389,7120,9962,2957,789,10648,1779,83,9730,9295,5135,8475,1851,2989,13431,9960,4036"
10895,"2140,6971,5303,10326,8421,5999,4798,9580,8562,12990,2291,2218,8590,9799,8161,6220,4413,7063,4277,851,8922,331,12026,8235,2380,12857,1634,3950,11282,2789"
10900,"8421,5303,6971,2140,851,2789,9799,5999,4798,10326,331,4277,12990,9580,8161,1180,11282,6515,2380,6326,2199,4413,8562,6220,12857,11357,10916,12680,2567,4101"
10912,"5760,6060,10352,5105,8911,10739,6011,449,10974,10441,10732,5786,6640,4399,1213,6082,12458,5249,6150,381,8540,1599,9482,13383,5027,4832,13111,6402,6952,7721"
10934,"1290,7120,789,4929,10663,9962,2916,5135,13309,12497,10607,3697,6243,10336,8567,4664,6610,4576,13101,1244,11298,10674,10389,12030,9295,8590,11117,3539,10648,11775"
10947,"6220,4277,2218,5303,13296,2140,8421,10326,2343,6971,9072,5545,12990,8562,7707,8590,10835,5485,1978,5532,5999,4117,5199,4679,4798,331,9942,544,851,9580"
10950,"2218,5303,6220,2140,10326,7063,6971,8562,4798,8421,5545,12990,3950,4277,13346,13296,7138,4679,3870,2380,2291,220,8590,9072,11384,11000,9942,7707,1912,2905"
10964,"1290,7120,789,9962,5135,4929,10663,13309,3697,2916,296,10607,12497,10336,6243,4163,6811,11298,11117,13101,9866,2957,8567,10147,3539,4387,1244,9295,6610,12030"
10965,"2218,6220,5545,1978,9072,4277,9942,7707,5303,10326,350,13296,1017,1210,9178,13110,2343,2140,9341,8562,3870,3428,11969,544,12404,992,4679,7063,7138,11384"
10968,"6220,2218,4277,2343,13296,5545,2140,5303,10326,7707,8590,6971,8421,1978,544,10835,11969,8562,5532,12990,9942,1017,5485,12665,5199,1210,4117,1290,8235,4679"
10972,"5303,6220,2140,4277,2218,8421,6971,9072,12990,13296,8562,5545,5999,4798,2343,7707,8590,10835,331,5532,9580,4679,7063,5485,1978,3950,4117,7138,851,5199"
10975,"6220,2218,2140,5303,6971,10326,13296,4277,8590,2343,5545,8421,9072,7707,8562,10835,12990,1290,4798,544,5532,8235,9942,5999,1978,5485,11969,560,7138,3950"
11028,"4277,2140,5545,2218,5303,13296,8421,2343,9072,10326,6971,8562,8590,10835,1978,12990,5199,4117,5532,4798,5485,12665,8235,560,9942,11969,1210,544,331,3950"
11030,"6220,2218,4277,13296,544,2343,11969,8590,5303,5545,9072,2140,1290,7707,9942,10326,5485,12665,1978,10835,1017,89,8421,1210,8562,12990,4576,5532,811,4664"
11044,"4256,5760,5105,6060,6659,6402,8540,9375,10352,8188,1377,3464,5545,2218,8092,8028,5027,10441,7047,6306,6640,10107,5155,6150,10974,9482,1521,6952,9817,8911"
11048,"2218,6220,2140,5303,5545,8562,10326,3950,8421,4277,3870,12990,7707,1978,9072,7063,4798,13296,13346,220,11384,4679,5999,10835,5199,11000,7138,9942,1912,8235"
11065,"1290,7120,8590,6220,6971,2343,2140,13296,4664,544,5303,4576,8922,11969,2218,4277,89,10607,9072,9799,10326,7707,10663,296,6610,10674,11775,1863,8714,10389"
11085,"1290,5135,9962,789,7120,3697,10607,4163,13309,11298,2957,6811,1851,10147,10663,11117,2916,10336,4216,4929,296,9295,4036,83,3539,12497,10674,10644,11024,9866"
11088,"6220,2218,5303,4277,2140,10326,5545,8562,8421,12990,6971,9072,13296,4798,7063,4679,9942,1978,8590,811,7138,12404,7707,2343,11384,13346,11000,220,5999,9341"
11100,"1290,10607,7120,10674,11298,9962,4664,789,11024,6610,4576,5135,10389,4163,4216,11775,2957,10648,9295,1779,9732,1851,3539,296,4036,13309,8475,10581,9730,13431"
11102,"5303,6971,2140,2218,10326,8421,6220,4277,4798,5999,12990,8590,8562,13296,9580,851,9072,7063,7138,331,2380,1912,4413,3950,5545,13346,11384,2789,8161,8235"
11105,"6971,2140,5303,6220,8421,4277,10326,13296,8590,9799,1290,2343,5999,9072,12990,2218,331,4798,2789,8922,851,9580,8562,10835,8235,7707,11282,5485,5545,2380"
11107,"2140,6971,5303,8421,5999,2789,9799,10326,4798,331,9580,851,12990,4413,4277,6220,8161,11282,2380,6515,7723,8922,8590,10916,8562,8235,6326,12026,2291,2218"
11109,"6220,1290,11969,544,2343,4576,2218,4664,8590,13296,7120,11024,10607,10674,11775,6610,8714,2989,4277,89,9732,9730,10389,9072,5545,7679,6971,9942,1863,12665"
11120,"1290,7120,9962,789,5135,10607,11298,3697,13309,296,4163,2916,4929,9295,10674,2957,6811,4664,10336,6610,11024,3539,12497,1851,4036,4216,4576,83,11775,10648"
11121,"8421,2140,5303,4277,6220,6971,10326,2789,12990,5999,13296,331,851,4798,8562,2218,4117,6326,9580,5545,9799,9072,10916,11282,7707,10835,8161,2380,6515,5199"
11133,"5760,162,5786,8911,7220,173,6011,6640,10974,10352,5901,4832,10441,449,7721,7681,5249,10732,6060,11334,8540,4465,1521,5105,9482,4029,6393,1219,13111,3563"
11149,"5303,2140,8421,10326,6971,2218,4798,6220,4277,12990,8562,5999,9580,7063,851,8161,3950,331,10916,13296,12857,2380,4413,6326,7138,13346,1912,9072,8590,2789"
11152,"10607,11024,10674,1290,4664,11298,4576,9732,6610,11775,4216,7679,4163,2957,7120,9962,2989,10389,789,13431,9730,8714,8475,10648,1779,9295,5135,83,1851,9960"
11160,"6220,2218,5545,9072,2343,4277,10326,2140,13296,5303,1978,8562,7707,8421,5532,12990,9942,10835,6971,1210,3870,4679,1017,9341,8590,3950,7063,13110,7138,4117"
11163,"6220,4277,2218,5545,5303,13296,9072,2140,2343,8421,7707,10326,1978,12990,6971,10835,8590,11969,8562,9942,1017,5199,544,5532,4117,12665,9341,4798,4679,11384"
11168,"2218,6220,10326,5303,2140,6971,8562,5545,9072,8421,7063,4277,13296,4798,12990,5999,4413,8590,7138,3950,13346,220,4679,2343,5532,9942,11000,8235,11384,7707"
11193,"2218,6220,5545,1978,9942,9072,9178,10326,9341,13110,1210,8562,7707,350,4277,3870,3992,3428,1017,4679,220,7063,12404,5303,3950,11000,811,9455,2140,13346"
11200,"6220,2218,7707,4277,9072,13296,1978,2343,2140,5303,10326,1210,8562,13110,9942,8421,3870,1017,350,10835,5199,5532,3950,11969,12665,3428,12990,9341,11384,544"
11210,"1290,7120,4929,10663,2916,6243,8567,6971,789,296,3697,12030,13101,9962,8590,13309,5135,4387,5573,4777,10607,8922,10336,1400,11117,1244,2343,4664,5303,4576"
11215,"2140,6220,10326,2218,5303,4277,8421,6971,5545,8562,9072,12990,2343,13296,5999,10835,4798,3950,4117,7723,7063,5532,7707,8235,11843,4413,7138,8590,331,3870"
11219,"3464,7679,2769,3487,13431,9732,7047,9730,11024,10674,4664,2989,4216,11298,3222,10009,5105,247,12096,4576,11918,10607,12339,5760,11775,83,2920,6201,8714,1779"
11243,"2218,5545,1978,3870,6220,9178,3428,13110,7707,350,13112,1210,9072,3992,8562,9942,4277,8681,1017,9341,1383,4679,4602,3950,8188,220,5386,9455,811,810"
11253,"1290,7120,789,9962,5135,10607,13309,10663,296,4929,2916,3697,11298,4163,6610,10674,4664,10336,12497,2957,11024,10389,6811,3539,10648,4576,11775,1244,1851,4216"
11261,"6220,4277,2343,2218,5545,13296,5303,2140,8421,10326,6971,7707,8590,1978,10835,11969,12990,544,5532,4117,1290,5199,5485,12665,8562,1017,1210,9942,331,4798"
11280,"6971,1290,6220,2343,2140,5303,4277,8421,13296,8590,10326,5999,2218,10835,9799,7120,9072,8922,4117,12990,331,5545,5532,8235,2789,8562,4929,9580,4798,851"
11285,"1290,7120,10607,11298,9962,5135,789,4664,10674,11024,9295,4576,11775,3697,4036,6610,4163,2957,4216,9732,296,1851,83,13309,1779,3539,2916,10648,2989,10389"
11309,"6220,2218,5303,2140,10326,4277,5545,8421,9072,13296,6971,8562,12990,7707,4798,1978,8590,2343,3950,7063,11384,7138,5999,10835,5532,9942,3870,13346,5199,4679"
11312,"6220,2140,5545,2218,5303,4277,8421,10326,9072,7707,13296,2343,6971,8562,12990,4117,1978,5532,5199,4413,3950,4798,5999,8235,8590,560,11384,3870,331,6326"
11314,"6220,2218,4277,5545,9072,5303,13296,2140,2343,7707,10326,1978,8421,9942,8562,12990,1210,11969,10835,8590,1017,6971,5485,544,9341,5532,5199,12665,4679,350"
11325,"6060,10352,5760,6402,5105,8540,6011,4256,6659,6306,5027,1213,6082,10441,6952,8911,11771,9375,5494,6150,6640,449,4399,2770,6815,10974,1521,13111,10739,10732"
11327,"6220,5545,7707,13296,2218,2140,2343,5303,8590,8235,10326,10835,9072,4277,4413,8421,8562,89,4117,5199,12665,5532,9942,3950,3870,544,12606,11969,1978,7723"
11359,"6220,2218,5545,4277,1978,8562,3870,9072,7707,9942,13296,4679,2140,1210,10835,9341,12990,350,10326,2343,8421,13110,9455,5303,811,3428,4602,13346,5199,12404"
11366,"5760,5105,7220,7047,9482,10441,3464,12838,4465,6150,4256,1219,4619,2026,8540,1516,10739,162,10732,10974,6402,13111,215,7721,6640,1636,5786,1599,10352,6060"
11368,"1290,7120,789,10663,4929,9962,5135,2916,296,10607,13309,12497,3697,10336,6243,8567,4664,11298,6610,4576,13101,1244,9295,3539,10674,11117,10389,4163,10648,11024"
11371,"6402,6060,8540,4256,5760,10352,6659,5105,9375,6306,5027,2770,6640,1377,1521,6150,6952,10107,4029,11590,5494,4097,5241,8092,10974,8911,13111,10441,12824,11461"
11376,"3870,7707,2218,5495,5545,9306,3950,11590,8540,13112,3428,3799,8681,6402,6659,6220,6060,3992,12470,9375,8562,64,10107,9729,5177,13110,4602,1377,7087,5027"
11377,"5303,8421,2140,2218,6220,10326,4277,4798,6971,12990,8562,5999,7063,13346,851,10916,9580,3950,13296,8161,5545,11384,7138,6326,331,2380,12857,1912,9072,220"
11383,"2218,6220,11969,5545,9942,544,7707,9072,1978,4277,13110,350,1210,8188,9341,13296,2343,1017,9178,12404,811,12665,992,3428,810,12606,13112,8279,1165,8293"
11416,"5760,6060,10352,6402,8540,5105,6640,8911,6150,10739,10441,162,4029,6952,6011,10974,1521,5786,5027,13111,6306,9482,10732,449,4256,2770,5249,9375,4399,6815"
11444,"2218,6220,5545,9072,4277,2343,1978,7707,10326,13296,9942,1210,2140,8562,1017,9341,5303,13110,350,5532,3428,3870,11969,9178,4679,12404,810,8421,10835,12990"
11445,"6402,6060,10352,4256,6659,8540,5760,5105,9375,6306,5027,1377,11590,11771,6082,6952,5494,2770,5241,5545,1213,6150,10441,6011,3464,13111,3960,10974,6640,1101"
11448,"6220,1290,4277,13296,8590,2218,2140,6971,544,11969,9072,5545,5303,7120,10835,10326,7707,4576,8421,5532,12665,4664,4117,89,5485,1978,12990,8235,5199,4388"
11469,"2218,6220,10326,2140,5303,5545,7063,6971,8562,8590,4798,9072,7138,13296,3950,8421,12990,4277,9942,9306,3870,11384,13346,220,11000,4413,5999,1978,8235,2291"
11487,"6220,2343,2218,8590,13296,544,7120,11969,6971,4576,5545,9072,2140,10326,89,5303,4277,10835,4664,7707,5532,10607,12665,9942,2916,8922,296,8235,11024,10663"
11492,"5303,6220,8421,4277,10326,13296,12990,5999,2343,5545,4798,9072,10835,2789,9799,8562,4117,331,851,8235,8590,9580,2380,4413,7707,5532,3950,7723,5199,560"
11503,"6220,2218,4277,5545,9072,13296,1978,2343,5303,2140,9942,10326,1210,7707,11969,9341,1017,8562,544,8421,12404,350,12990,5485,5532,13110,4679,10835,12665,8590"
11504,"2218,5545,3870,1978,6220,3950,3992,13110,9178,3428,350,7707,8562,220,7063,1210,9072,13346,11000,9306,10326,4602,9341,9942,4679,1017,64,2140,4277,11800"
11515,"6220,2218,4277,2140,5545,5303,8421,13296,10326,8562,2343,9072,7707,12990,1978,10835,3870,6971,5532,9942,4679,5199,4117,5999,5485,3950,7138,8590,331,11384"
11547,"6220,2218,5545,4277,2140,10326,5303,7707,8562,13296,9072,1978,3870,2343,8421,3950,10835,12990,9942,5532,1210,5199,13110,4679,1017,4798,11384,350,7063,3428"
11552,"2218,6220,8562,10326,2140,5545,5303,4277,9072,8421,7707,3870,12990,3950,2343,6971,9942,1978,10835,5532,4679,7063,4798,7138,13346,8590,5199,5485,220,9455"
11567,"6220,2218,4277,5303,2140,5545,10326,9072,13296,2343,8562,12990,7707,6971,1978,10835,5532,9942,4679,5199,4117,5999,4798,3870,8590,5485,1210,7138,11384,1017"
11581,"6220,5303,4277,2140,8421,2218,6971,10326,13296,12990,5545,4798,8590,9072,8562,2343,331,7707,851,10835,5999,9580,1978,4117,9799,2380,5485,5532,5199,560"
11589,"1290,7120,789,9962,5135,10607,3697,10663,13309,4929,296,2916,11298,12497,10336,4163,6811,9295,2957,10674,4664,11117,6610,3539,1244,1851,4036,10147,4576,10648"
11591,"6060,5760,6402,5105,10352,8540,4256,5027,10441,9375,6150,6640,6306,6659,13111,6952,10974,10732,10739,6082,8911,6011,162,1521,449,4029,9482,5249,6815,10107"
11595,"1290,7120,789,5135,4929,9962,10663,3697,13309,2916,12497,296,6243,4387,5573,11117,12030,13101,10336,8567,10607,6811,9866,10147,4163,1977,4777,1244,9295,12474"
11604,"4277,2140,8421,6971,6220,13296,851,10326,12990,9799,331,8590,1290,4798,2218,9580,5999,8562,2380,9072,5485,8161,2343,10835,2789,11282,10916,4117,560,5545"
11608,"6220,2218,4277,5303,2140,5545,13296,9072,8421,10326,2343,7707,8562,12990,1978,10835,6971,5485,9942,5199,1210,4117,5532,1017,4679,3870,4798,9341,11384,12665"
11627,"6220,2218,2140,5303,5545,8421,4277,10326,8562,3950,7707,13296,1978,9072,4798,12990,13346,7063,11384,6971,9942,5199,7138,10835,5532,220,5999,1912,13110,8235"
11646,"6220,2218,4277,5303,5545,2140,10326,9072,13296,2343,8421,8562,6971,7707,12990,1978,8590,10835,9942,5532,5485,1017,5199,4679,9341,4798,1210,3870,11384,7138"
11647,"6220,2218,5545,2140,5303,10326,13296,4277,8421,8562,7707,9072,12990,3950,6971,2343,3870,1978,10835,8590,4798,7063,9942,8235,4679,5532,13346,7138,4117,5999"
11675,"2218,8562,10326,6220,2140,5545,9306,3870,3950,7063,9072,220,13346,11000,5999,5303,4679,7138,12990,1978,8421,4413,3992,5532,4277,5610,12793,11384,11843,3428"
11676,"1290,7120,789,9962,5135,4929,10663,10607,13309,2916,3697,296,12497,4163,10336,11298,2957,6610,10674,6811,4664,6243,9295,3539,1244,11117,11024,1851,13101,10648"
11696,"2140,3950,5303,10326,4798,2218,2291,7063,4413,8421,8562,8235,6220,5999,12857,220,6971,3870,13346,5545,12990,11540,11622,2380,9580,6326,1912,13214,8161,10916"
11700,"2218,6220,1290,8590,544,2343,4576,6971,11969,7120,9942,9072,5545,13296,10326,10607,4664,5303,2140,89,11024,2916,5135,11775,789,5532,8714,12665,7707,4277"
11722,"1290,7120,789,9962,5135,3697,10663,13309,4929,10607,2916,296,11298,12497,10336,4163,6811,11117,9295,2957,10147,3539,9866,10674,6610,6243,4387,1244,1851,4664"
11754,"2218,6220,5545,9072,7707,4277,1978,9942,10326,13296,8562,2343,2140,1017,5303,3428,3870,350,1210,13110,9178,4679,5532,9341,5485,5199,13112,8188,811,3950"
11757,"6220,5545,2218,2343,7707,9072,10326,2140,13296,4277,5303,10835,1978,5532,8235,8590,8562,9942,1017,6971,5199,3950,8421,3870,11969,1210,12665,3428,4117,4413"
11767,"2218,5545,3870,7707,6220,4256,3428,9178,8188,6659,1978,13112,13110,350,9942,64,3992,6402,8681,1377,12606,1210,8562,3950,3799,8071,3509,6060,8540,1017"
11773,"6220,4277,2218,5545,2140,5303,8421,13296,7707,10326,1978,8562,9072,12990,10835,2343,3950,5199,4798,1210,9942,5532,11384,6971,350,4117,13110,4679,5485,1017"
11777,"5545,2218,3870,6220,7707,3950,1978,13110,3992,350,3428,4256,13112,6402,8562,1210,4602,9178,3799,1328,64,5495,11590,8188,9729,220,6659,9942,9072,8681"
11778,"1290,10607,7120,4664,11024,4576,5135,789,2957,9732,11298,9962,11775,4163,544,10389,10674,1851,6610,4216,296,11969,9295,8714,2916,8590,3539,9960,13370,10581"
11788,"1290,10607,7120,11298,9962,5135,10674,789,4163,11024,2957,4664,4216,6610,9295,4576,11775,1851,4036,9732,83,3539,10648,1779,10389,7679,13309,2989,296,10581"
11790,"1290,6971,6220,5303,2218,8590,2343,2140,4277,13296,7120,10326,9072,8421,544,11969,5545,5999,12990,8922,5485,4929,2916,10663,10835,5532,8562,4798,9942,331"
11811,"1290,7120,4929,10663,2916,789,12497,8567,5135,9962,296,3697,13309,13101,12030,4387,5573,4777,11117,10336,10607,6971,1400,9866,1244,8590,12474,1977,2885,6811"
11837,"1290,7120,4664,10607,4576,10674,6610,11024,11775,10389,11298,9962,1779,9295,789,9732,8714,7679,296,10648,2989,9730,5135,4036,13309,3539,8475,11969,544,4163"
11859,"2218,6220,5545,10326,2140,8562,5303,9072,13296,3870,3950,4277,1978,7707,7063,9942,6971,2343,7138,5532,8421,8590,12990,8235,13346,4798,4679,10835,11000,11384"
11865,"6220,2218,5545,2343,4277,13296,9072,5303,7707,2140,9942,10326,1978,544,11969,8590,10835,6971,8421,8562,12665,1210,5532,5485,9341,12990,1017,3870,5199,12404"
11867,"5545,2218,6220,3870,1978,3950,7707,8562,13110,2140,4277,350,10326,3428,4602,9072,3992,220,5303,1328,1210,8421,9942,9729,13346,5199,11384,7063,13296,12990"
11871,"6220,2218,1290,8590,6971,2343,5303,13296,4277,544,9072,2140,10326,11969,5545,7120,9942,8421,5485,10835,7707,12990,8562,5532,89,12665,1017,1978,7138,4576"
11879,"7120,10663,789,9962,5135,2916,3697,13309,296,12497,6243,10607,8567,10336,13101,4387,12030,11117,9866,5573,1244,4777,6811,6610,9295,11298,4664,3539,4163,4576"
11880,"6220,2218,4277,5303,2140,10326,5545,13296,8421,9072,2343,7707,8562,6971,12990,1978,8590,10835,4798,9942,5532,5199,5485,3870,3950,4679,5999,11384,1017,4117"
11908,"2140,5303,8421,6971,2218,10326,4798,6220,4277,12990,5999,8562,9580,851,331,4413,9799,3950,8161,2380,2789,12857,10916,13296,6326,7063,8235,8590,11384,10835"
11912,"2291,2140,5303,6971,9306,7063,4798,4413,10326,5999,2218,8421,8562,3950,9771,11540,4877,12857,8235,13346,2380,9580,12990,6220,8161,12026,7439,11784,10340,13214"
11925,"4256,6402,6060,6659,10352,5545,8540,1377,5760,350,5105,1328,13110,1978,2218,7707,2770,11590,9375,6220,6306,8188,13112,8092,1521,5027,6952,9817,3428,6150"
11933,"2218,6220,4277,5303,5545,2140,10326,9072,13296,8421,8562,6971,12990,2343,7707,1978,9942,8590,811,9341,5485,4679,4798,7138,10835,12404,5532,1210,11384,3870"
11945,"6220,2343,11969,4576,544,4664,7679,5545,2218,3464,13296,7707,89,1290,10607,9732,11024,8590,8714,2989,2769,1863,9730,10674,1779,12339,12665,9072,6610,11775"
11948,"2140,6220,5303,8421,10326,5545,2218,3950,4277,8562,6971,8235,12990,4798,4413,5999,13296,7707,10835,4117,7723,331,9799,9072,3870,2789,6326,9580,2343,2380"
11952,"5303,2140,2218,10326,6971,8421,6220,4798,5999,8562,7063,12990,4277,9580,7138,13346,2291,851,10916,3950,8161,2380,4413,1912,12857,220,9072,11384,8590,13296"
11957,"1290,7120,4576,4664,6220,10607,8590,544,2343,11969,11024,11775,789,10674,2218,9962,8714,6610,9732,2989,296,5135,2916,6971,9295,10389,1779,11298,13296,4036"
11959,"6220,2218,5545,2140,2343,5303,13296,10326,9072,7707,4277,8421,6971,10835,8590,8235,8562,5532,4117,4413,12990,1978,7723,5199,3950,5999,11384,4798,3870,560"
11967,"6220,2218,5545,7707,10326,3870,8562,9072,2140,13296,3950,9942,1978,5303,13110,4277,2343,350,3428,10835,5532,1210,7063,1017,12606,8235,3992,13346,5199,12990"
11969,"6220,5545,3464,2218,5105,6659,8188,4256,3487,7707,2769,11969,6060,6402,9942,1377,2343,13110,544,350,1978,5760,10352,8540,9375,7047,5155,7679,9072,8028"
11970,"6220,2218,4277,2343,5545,13296,2140,5303,9072,10326,7707,8590,8421,1978,10835,6971,11969,544,8562,12990,9942,5532,1017,5199,1210,5485,12665,4117,9341,4798"
11975,"5760,6402,8540,6060,5027,6640,9375,5105,11461,4256,162,10352,5786,8911,10974,4029,10107,449,4832,5249,7721,8092,1521,3563,6150,6952,6306,5494,4609,13111"
11995,"6220,2218,2343,5545,7707,9072,13296,11969,9942,544,4277,1978,8188,1017,10326,1210,12665,13110,5532,3428,10835,2140,350,8590,8562,3870,12606,89,810,3487"
12002,"10607,1290,11024,11298,10674,4163,4664,4216,9962,2957,789,7120,6610,5135,11775,9732,4576,10389,1851,7679,83,10648,8475,2989,9960,13431,3539,1779,8714,10581"
12022,"1290,7120,789,9962,5135,10607,11298,4163,13309,2957,296,3697,10663,6610,4216,4929,2916,11024,1851,10336,4664,9295,3539,10648,83,11775,6811,10389,12497,10581"
12032,"5760,6060,10352,162,8911,6011,5105,10739,10441,10974,4399,8540,6640,6402,5027,10732,5786,6150,6952,6082,1213,4832,173,6815,7220,4029,5249,6306,381,13111"
12036,"5303,2140,1290,4277,8421,6220,8590,9799,13296,10326,331,851,12990,5999,4798,7120,2343,2218,9580,8922,2789,10835,2380,11282,12680,9072,5485,4929,4117,10663"
12066,"2218,6220,5545,2343,9072,4277,1978,7707,13296,11969,1210,9942,1017,10326,13110,9341,350,544,5303,2140,3428,5532,8188,8562,12665,3870,10835,9178,12404,5199"
12077,"1290,7120,4929,10663,789,5135,9962,2916,3697,6243,13309,296,8567,13101,4387,12030,5573,10336,11117,10607,4777,9866,6811,1244,10147,1400,1977,12474,3539,2885"
12078,"5303,4277,2140,6220,8421,2218,6971,10326,12990,13296,4798,8562,9072,8590,851,331,5999,9580,5545,5485,7138,10916,4679,811,2380,1978,8161,7707,10835,1912"
12084,"6971,5303,8421,2140,9799,2789,851,5999,4798,12104,9580,10326,6515,8161,331,1290,11282,2199,4101,11357,2380,2291,8922,12026,2567,8590,12990,12680,4413,1180"
12089,"6220,2218,4277,5303,9072,2140,2343,13296,5545,7707,10326,8421,8562,6971,1978,12990,8590,9942,10835,5485,5532,1017,544,1210,5199,4679,3870,811,11969,12665"
12106,"6220,4277,5545,2218,1978,9072,13296,7707,5303,2343,2140,1210,8421,10326,9942,1017,350,10835,8562,13110,12990,11969,5199,9341,3870,5532,12665,5485,3428,544"
12107,"2218,6220,5303,2140,10326,4277,6971,8562,8421,4798,5545,13296,12990,8590,9072,7063,7707,3950,9942,7138,1978,3870,811,4679,11384,5999,220,1912,13346,5485"
12111,"2140,5303,8421,6220,10326,2218,8562,6971,4277,5999,12990,4798,5545,9072,13296,3950,4413,9580,331,4117,2343,6326,2789,10835,7138,11843,13346,7063,11384,1912"
12131,"5303,2140,8421,6971,6220,4277,10326,2218,4798,12990,8562,13296,5999,851,331,9799,9580,8590,9072,5545,2380,8161,3950,4413,8235,2789,1912,10835,6326,10916"
12139,"6220,2140,5303,6971,10326,8421,4413,2218,8235,4277,13296,5999,5545,9072,8590,10835,12990,4798,8562,7723,8922,9799,4117,5532,2789,3950,7707,9580,3055,331"
12141,"6220,2218,5303,2140,4277,10326,8421,13296,5545,9072,6971,2343,7707,12990,8562,8590,1978,4798,10835,5532,3950,8235,5199,5999,7138,331,11384,5485,9942,4117"
12144,"1290,7120,5135,10663,4929,13309,2916,3697,296,12497,10607,6243,4163,6811,11117,11298,8567,13101,9866,2957,6610,3539,4387,1244,10147,9295,10674,12030,4664,10648"
12150,"2140,5303,8421,10326,4277,6220,6971,8562,2218,12990,4798,5999,13296,3950,331,851,9799,9580,8235,5545,4413,8590,10835,6326,1912,9072,7707,12857,7138,8161"
12151,"6220,4277,5303,2140,13296,8421,2218,2343,6971,5545,10326,8590,9072,12990,10835,7707,1290,1978,8562,4117,4798,331,5199,5485,544,11969,9799,5532,851,12665"
12162,"2140,6220,2218,5303,10326,6971,8421,4277,12990,5545,8562,4798,13296,5999,9072,8590,10835,7063,2343,3950,7138,4413,5532,7707,11384,7723,9580,8235,331,13346"
12170,"2140,5303,10326,2218,6971,8421,4798,6220,4277,7063,8562,12990,5999,2291,7138,3950,9580,851,8590,2380,220,13296,8161,10916,4679,13346,12857,4413,1912,331"
12182,"6220,2218,5303,2140,10326,4277,13296,2343,9072,5545,8421,8590,8562,12990,7707,10835,5532,9942,4798,5999,1978,5485,7138,544,1290,7063,1017,11384,4679,11969"
12185,"6220,4277,2218,5545,5303,2140,8421,13296,9072,1978,7707,10326,8562,12990,2343,10835,5199,3870,1210,4798,9942,4117,4679,3950,6971,5532,11384,5485,9340,1017"
12191,"2218,5545,6220,3870,3950,1978,8562,10326,2140,7707,9072,220,7063,4277,13346,13110,5303,3428,3992,9306,9178,11000,350,1210,4679,4602,11384,12990,9942,8421"
12197,"6971,2140,5303,1290,8421,8590,10326,9799,5999,6220,8922,13296,4277,9580,7120,331,4798,4413,12990,2789,11282,12026,851,8235,4929,10835,8562,4101,2218,10663"
12204,"3464,2769,6659,7679,11969,4256,8188,3487,544,2343,7047,5105,6060,4664,6220,9730,5545,8540,247,10352,2218,9732,11771,5760,6201,13431,6402,6082,1213,4576"
12229,"6220,4277,5303,13296,2140,2218,2343,6971,5545,8421,8590,9072,10326,1290,10835,11969,12990,8562,5485,544,5199,5532,1978,4117,12665,4798,331,560,8235,9942"
12231,"1290,7120,10607,789,9962,4664,5135,11024,10674,6610,4576,11298,296,11775,10389,4163,13309,2916,2957,9295,9732,10648,10663,1779,3539,4216,4929,3697,12497,10581"
12234,"4256,5545,6220,6659,8188,3464,2218,7707,6402,6060,1377,5760,5105,11969,2343,9375,8028,9942,11590,7047,8540,10352,8092,5027,13110,3428,12606,5155,9817,4097"
12238,"6220,2218,2140,4277,5303,13296,10326,2343,5545,8421,8562,9072,7707,6971,10835,12990,8590,3870,9942,1978,5532,5999,5485,4117,5199,4679,3950,4798,331,7723"
12242,"2218,5545,3870,6220,3950,8562,7707,1978,13110,3992,3428,350,9178,220,64,13346,10326,9942,9072,3799,7063,4602,1210,13112,5495,11000,9341,9306,810,11800"
